ID,x,y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184
568,521220,4046820,0.299837695,0.299056294,0.298274894,0.297493493,0.296662846,0.293616093,0.290569341,0.287522589,0.284509477,0.282236472,0.279963467,0.277690462,0.275545423,0.275234557,0.274923691,0.274612825,0.2742714,0.2736091,0.2729468,0.2722845,0.271809517,0.272870531,0.273931545,0.274992559,0.276237492,0.278708549,0.281179607,0.283650665,0.285915406,0.287030668,0.288145929,0.289261191,0.290261326,0.29071461,0.291167893,0.291621177,0.291707969,0.290288074,0.288868179,0.287448284,0.286150848,0.285294267,0.284437686,0.283581104,0.282813593,0.282329484,0.281845376,0.281361267,0.281473089,0.28327338,0.285073671,0.286873962,0.288973065,0.291830689,0.294688314,0.297545938,0.300640708,0.304277526,0.307914345,0.311551163,0.313708376,0.31280774,0.311907103,0.311006467,0.307294952,0.29831304,0.289331128,0.280349216,0.269414906,0.255150035,0.240885164,0.226620292,0.214017277,0.203999371,0.193981465,0.183963559,0.176287413,0.171939031,0.167590648,0.163242266,0.160648741,0.160336531,0.160024321,0.15971211,0.161053102,0.164362192,0.167671281,0.170980371,0.174968767,0.179698225,0.184427683,0.18915714,0.194080984,0.199199212,0.204317441,0.209435669,0.213580671,0.216833548,0.220086425,0.223339303,0.225463694,0.226640158,0.227816621,0.228993085,0.229364044,0.229115384,0.228866723,0.228618063,0.226586507,0.22330032,0.220014134,0.216727947,0.212370404,0.207324131,0.202277859,0.197231586,0.1972772,0.200307713,0.203338226,0.206368739,0.210577943,0.215415782,0.220253621,0.22509146,0.228941745,0.232314181,0.235686616,0.239059052,0.241752544,0.244148999,0.246545454,0.248941908,0.250377326,0.251434153,0.252490981,0.253547808,0.254152304,0.254597154,0.255042004,0.255486854,0.256221539,0.257047316,0.257873093,0.25869887,0.260740349,0.263119522,0.265498695,0.267877868,0.270610552,0.273429225,0.276247899,0.279066572,0.281257522,0.283316321,0.285375119,0.287433917,0.288037902,0.288380768,0.288723633,0.289066498,0.286867565,0.284287363,0.28170716,0.279126958,0.276100055,0.273018676,0.269937297,0.266855919,0.265320957,0.263933274,0.26254559,0.261157906,0.261895194,0.262780735,0.263666275,0.264551816,0.268296239,0.272170612,0.276044984,0.279919356,0.284654384,0.289408538,0.294162692,0.298916846
569,521250,4046820,0.299230875,0.298234635,0.297238395,0.296242155,0.295246063,0.29425663,0.293267198,0.292277765,0.291299454,0.290565827,0.2898322,0.289098573,0.28838941,0.288030899,0.287672388,0.287313877,0.28698151,0.286923655,0.286865801,0.286807946,0.286782947,0.287027362,0.287271777,0.287516191,0.287784402,0.288211248,0.288638094,0.28906494,0.289482906,0.289851393,0.29021988,0.290588367,0.290933704,0.291169079,0.291404454,0.291639829,0.29184557,0.291929481,0.292013392,0.292097303,0.292146085,0.292068398,0.291990712,0.291913025,0.291843124,0.291797995,0.291752866,0.291707737,0.291688662,0.291743408,0.291798154,0.2918529,0.291885422,0.29186153,0.291837638,0.291813746,0.291744994,0.291573704,0.291402414,0.291231124,0.290878773,0.290152228,0.289425683,0.288699138,0.287657636,0.286025592,0.284393547,0.282761503,0.280838201,0.278418047,0.275997893,0.27357774,0.271074564,0.268442243,0.265809921,0.2631776,0.260692114,0.25841529,0.256138465,0.25386164,0.251894639,0.250330408,0.248766177,0.247201946,0.246021987,0.245299494,0.244577,0.243854507,0.243535948,0.243658043,0.243780139,0.243902234,0.24427643,0.244902728,0.245529026,0.246155324,0.246748308,0.247310754,0.247873201,0.248435647,0.248884714,0.249238541,0.249592369,0.249946196,0.25026247,0.250549858,0.250837245,0.251124633,0.251228342,0.251202796,0.251177251,0.251151705,0.251049772,0.250898733,0.250747694,0.250596655,0.25083586,0.251303829,0.251771797,0.252239765,0.252947867,0.25378404,0.254620212,0.255456385,0.256346576,0.257262905,0.258179233,0.259095562,0.260150783,0.261266768,0.262382754,0.26349874,0.264767031,0.266095321,0.267423612,0.268751902,0.270280051,0.271878737,0.273477424,0.27507611,0.276866731,0.278717674,0.280568617,0.282419561,0.284307079,0.286204756,0.288102434,0.290000112,0.291548704,0.293012384,0.294476064,0.295939744,0.296803433,0.297540809,0.298278185,0.29901556,0.29917036,0.299220594,0.299270829,0.299321063,0.298965261,0.298548553,0.298131845,0.297715137,0.297281213,0.29684519,0.296409167,0.295973143,0.295848243,0.295752973,0.295657704,0.295562434,0.295814686,0.296091184,0.296367681,0.296644179,0.297183008,0.297733761,0.298284514,0.298835268,0.299470431,0.300107471,0.300744511,0.30138155
570,521280,4046820,0.306583344,0.306771168,0.306958991,0.307146815,0.307334642,0.307522621,0.307710601,0.30789858,0.308086589,0.308275245,0.308463901,0.308652557,0.308841291,0.309031161,0.309221031,0.3094109,0.309600911,0.309792407,0.309983902,0.310175398,0.310367127,0.310560773,0.31075442,0.310948066,0.311142059,0.311338359,0.31153466,0.311730961,0.311927744,0.312127214,0.312326685,0.312526155,0.31272627,0.312929449,0.313132627,0.313335806,0.313539819,0.313747267,0.313954715,0.314162163,0.314370651,0.314582883,0.314795115,0.315007347,0.315220893,0.315438621,0.315656349,0.315874077,0.316093404,0.316317261,0.316541118,0.316764975,0.316990667,0.317221016,0.317451366,0.317681716,0.317914201,0.318151566,0.318388931,0.318626296,0.31886604,0.3191107,0.31935536,0.319600019,0.319847292,0.320099463,0.320351634,0.320603805,0.320858886,0.321118931,0.321378975,0.32163902,0.321902379,0.322170895,0.32243941,0.322707926,0.322980141,0.323257612,0.323535084,0.323812556,0.324094044,0.324380755,0.324667465,0.324954175,0.325245218,0.325541419,0.32583762,0.326133822,0.326434721,0.326740745,0.327046769,0.327352793,0.327663646,0.327979327,0.328295008,0.328610689,0.328931177,0.329256071,0.329580964,0.329905858,0.330235651,0.330569561,0.33090347,0.33123738,0.331576349,0.331919211,0.332262073,0.332604934,0.332952849,0.333304319,0.333655789,0.33400726,0.334363829,0.334723676,0.335083524,0.335443371,0.335808606,0.336176998,0.336545391,0.336913783,0.337287223,0.337663354,0.338039485,0.338415617,0.338796411,0.339179463,0.339562514,0.339945566,0.340333049,0.34072247,0.341111892,0.341501314,0.34189482,0.342289934,0.342685048,0.343080161,0.343478926,0.343878978,0.34427903,0.344679083,0.345082328,0.345486576,0.345890825,0.346295073,0.346701953,0.347109564,0.347517174,0.347924785,0.348334318,0.34874432,0.349154321,0.349564322,0.34997559,0.350387125,0.35079866,0.351210194,0.351622647,0.352035264,0.352447882,0.352860499,0.353273885,0.353687387,0.354100889,0.35451439,0.354928636,0.355342973,0.35575731,0.356171647,0.356586686,0.357001791,0.357416897,0.357832003,0.358247528,0.358663082,0.359078636,0.35949419,0.359909933,0.360325683,0.360741434,0.361157185,0.361572942,0.3619887,0.362404457,0.362820215
571,521460,4046820,0.290619648,0.290662363,0.290705077,0.290747792,0.290790515,0.290833652,0.290876789,0.290919926,0.290963124,0.29100767,0.291052216,0.291096761,0.291141471,0.291188533,0.291235595,0.291282656,0.291329979,0.291380049,0.291430119,0.291480189,0.291530643,0.291584249,0.291637855,0.291691461,0.291745608,0.291803364,0.291861119,0.291918875,0.291977331,0.292039694,0.292102056,0.292164418,0.292227735,0.292295582,0.292363429,0.292431276,0.292500392,0.292574725,0.292649058,0.292723391,0.292799382,0.292881345,0.292963308,0.293045271,0.293129523,0.293221058,0.293312593,0.293404129,0.29349859,0.293601343,0.293704096,0.293806849,0.293912992,0.294027738,0.294142484,0.29425723,0.294376043,0.294504154,0.294632265,0.294760376,0.294893201,0.295035768,0.295178336,0.295320903,0.295468981,0.295627391,0.295785801,0.295944211,0.296109183,0.296285349,0.296461516,0.296637682,0.296821871,0.297018538,0.297215206,0.297411874,0.297618005,0.297837584,0.298057164,0.298276743,0.298506987,0.298751094,0.298995201,0.299239308,0.299495493,0.299766058,0.300036623,0.300307188,0.300591445,0.300890639,0.301189833,0.301489027,0.301802798,0.302131147,0.302459496,0.302787845,0.303131123,0.303488088,0.303845052,0.304202017,0.304574357,0.304959612,0.305344867,0.305730122,0.306131187,0.306544414,0.306957641,0.307370868,0.307799721,0.308239569,0.308679418,0.309119267,0.309574703,0.310040161,0.310505618,0.310971075,0.311453131,0.311944916,0.312436701,0.312928486,0.313435936,0.313951741,0.314467546,0.314983352,0.315513636,0.316050927,0.316588217,0.317125508,0.317676632,0.318233807,0.318790983,0.319348159,0.319918262,0.320493458,0.321068653,0.321643849,0.322230741,0.322821761,0.32341278,0.3240038,0.324605161,0.325209772,0.325814382,0.326418993,0.327032178,0.327647744,0.328263309,0.328878875,0.329500696,0.330124037,0.330747379,0.331370721,0.331998276,0.332626718,0.33325516,0.333883602,0.334515045,0.335147025,0.335779006,0.336410987,0.337045293,0.337679947,0.338314602,0.338949256,0.339585819,0.340222615,0.34085941,0.341496206,0.342134531,0.342773001,0.343411472,0.344049942,0.344689287,0.345328694,0.3459681,0.346607507,0.347247343,0.347887199,0.348527055,0.349166911,0.349806752,0.350446592,0.351086433,0.351726274
572,521490,4046820,0.264100909,0.264365071,0.264629234,0.264893396,0.265157892,0.265437365,0.265716838,0.265996311,0.266277585,0.266598495,0.266919404,0.267240314,0.267563294,0.267915948,0.268268601,0.268621255,0.268972136,0.269304401,0.269636666,0.269968931,0.270293606,0.270556037,0.270818469,0.271080901,0.271328207,0.271474675,0.271621142,0.271767609,0.271885745,0.271846028,0.271806312,0.271766596,0.271686705,0.271415987,0.271145269,0.270874551,0.270547852,0.269991013,0.269434173,0.268877333,0.268243778,0.267334043,0.266424309,0.265514575,0.26453578,0.263337247,0.262138715,0.260940182,0.259672292,0.258207891,0.25674349,0.255279089,0.253711977,0.251884139,0.2500563,0.248228462,0.246308321,0.244177203,0.242046085,0.239914967,0.237714895,0.235372321,0.233029746,0.230687171,0.228357884,0.226053513,0.223749141,0.221444769,0.219228801,0.217163638,0.215098475,0.213033313,0.211096268,0.209358518,0.207620768,0.205883019,0.204320281,0.203006243,0.201692206,0.200378168,0.199244571,0.198345545,0.197446519,0.196547493,0.195824191,0.195310085,0.194795978,0.194281872,0.193926247,0.193743509,0.193560772,0.193378035,0.193285131,0.193282059,0.193278988,0.193275917,0.193269028,0.193258641,0.193248253,0.193237866,0.193243783,0.193263396,0.193283009,0.193302622,0.193400402,0.19355831,0.193716218,0.193874127,0.194109429,0.194399194,0.194688959,0.194978723,0.195322772,0.195701717,0.196080662,0.196459607,0.196923057,0.197436045,0.197949033,0.198462021,0.199040713,0.199654447,0.200268181,0.200881914,0.201556819,0.202261323,0.202965826,0.20367033,0.204507375,0.205402408,0.206297441,0.207192474,0.20823898,0.209345156,0.210451333,0.21155751,0.212824103,0.214147314,0.215470526,0.216793737,0.218286826,0.219833306,0.221379786,0.222926266,0.22459339,0.226294025,0.227994661,0.229695297,0.231404709,0.233116257,0.234827805,0.236539353,0.238128144,0.239691093,0.241254041,0.24281699,0.24420209,0.24555527,0.246908449,0.248261629,0.249441684,0.250595771,0.251749857,0.252903943,0.253950251,0.254983416,0.25601658,0.257049744,0.258056556,0.259060858,0.26006516,0.261069462,0.262093801,0.263119538,0.264145275,0.265171012,0.266214066,0.267257907,0.268301748,0.269345589,0.270375446,0.271404992,0.272434538,0.273464085
573,521520,4046820,0.284298693,0.283898015,0.283497337,0.28309666,0.282695982,0.282295319,0.281894655,0.281493991,0.281093332,0.280692766,0.280292201,0.279891635,0.279491046,0.279090124,0.278689203,0.278288281,0.27788725,0.277485072,0.277082893,0.276680715,0.276278341,0.275874365,0.27547039,0.275066415,0.274662212,0.274256492,0.273850773,0.273445053,0.273039107,0.272631903,0.272224699,0.271817496,0.271410165,0.271002236,0.270594306,0.270186376,0.269778534,0.269371055,0.268963575,0.268556095,0.268149027,0.267743438,0.26733785,0.266932262,0.266528127,0.266128618,0.265729109,0.2653296,0.264932905,0.264544182,0.264155458,0.263766735,0.263382106,0.263007869,0.262633632,0.262259395,0.261891206,0.261536839,0.261182472,0.260828106,0.260482027,0.260153078,0.259824128,0.259495179,0.259177379,0.258880485,0.258583592,0.258286698,0.258004074,0.257745791,0.257487509,0.257229227,0.256988179,0.256773942,0.256559704,0.256345466,0.256151016,0.255984685,0.255818353,0.255652022,0.255507163,0.255390217,0.255273272,0.255156327,0.255062607,0.254996538,0.254930469,0.2548644,0.254823243,0.254809263,0.254795283,0.254781302,0.254792921,0.254830138,0.254867355,0.254904573,0.254967203,0.255053128,0.255139053,0.255224978,0.255336541,0.255469639,0.255602738,0.255735836,0.255894885,0.256073894,0.256252904,0.256431913,0.256635618,0.256856701,0.257077785,0.257298868,0.257543628,0.257803608,0.258063588,0.258323569,0.258607766,0.258906159,0.259204552,0.259502945,0.259823949,0.260157012,0.260490075,0.260823138,0.261176898,0.261540673,0.261904448,0.262268223,0.262651853,0.26304417,0.263436487,0.263828805,0.264239497,0.264657428,0.265075359,0.26549329,0.265927428,0.266367286,0.266807144,0.267247003,0.267700113,0.268157388,0.268614663,0.269071938,0.269538375,0.270007357,0.270476339,0.270945321,0.271418315,0.271892285,0.272366254,0.272840224,0.273314909,0.273789745,0.27426458,0.274739416,0.27521395,0.275688429,0.276162908,0.276637388,0.2771121,0.277586847,0.278061594,0.278536341,0.279012779,0.279489423,0.279966067,0.280442711,0.28092282,0.281403259,0.281883699,0.282364138,0.282848708,0.283333566,0.283818424,0.284303282,0.284790567,0.285277962,0.285765357,0.286252752,0.286740669,0.287228597,0.287716526,0.288204455
574,521550,4046820,0.298271952,0.298582911,0.29889387,0.299204828,0.299515787,0.299826746,0.300137704,0.300448663,0.300759622,0.301070581,0.301381539,0.301692498,0.302003457,0.302314415,0.302625374,0.302936333,0.303247291,0.30355825,0.303869209,0.304180168,0.304491126,0.304802085,0.305113044,0.305424002,0.305734961,0.30604592,0.306356879,0.306667837,0.306978796,0.307289755,0.307600713,0.307911672,0.308222631,0.30853359,0.308844548,0.309155507,0.309466466,0.309777425,0.310088383,0.310399342,0.310710301,0.31102126,0.311332218,0.311643177,0.311954136,0.312265095,0.312576053,0.312887012,0.313197971,0.31350893,0.313819888,0.314130847,0.314441806,0.314752765,0.315063723,0.315374682,0.315685641,0.3159966,0.316307559,0.316618517,0.316929476,0.317240435,0.317551394,0.317862353,0.318173311,0.31848427,0.318795229,0.319106188,0.319417147,0.319728106,0.320039064,0.320350023,0.320660982,0.320971941,0.3212829,0.321593859,0.321904818,0.322215776,0.322526735,0.322837694,0.323148653,0.323459612,0.323770571,0.32408153,0.324392489,0.324703448,0.325014406,0.325325365,0.325636324,0.325947283,0.326258242,0.326569201,0.32688016,0.327191119,0.327502078,0.327813037,0.328123996,0.328434955,0.328745914,0.329056873,0.329367832,0.329678791,0.32998975,0.330300709,0.330611668,0.330922627,0.331233586,0.331544545,0.331855504,0.332166463,0.332477422,0.332788381,0.33309934,0.333410299,0.333721258,0.334032217,0.334343176,0.334654135,0.334965094,0.335276053,0.335587012,0.335897971,0.33620893,0.336519889,0.336830848,0.337141807,0.337452766,0.337763725,0.338074685,0.338385644,0.338696603,0.339007562,0.339318521,0.33962948,0.339940439,0.340251398,0.340562357,0.340873316,0.341184275,0.341495234,0.341806194,0.342117153,0.342428112,0.342739071,0.34305003,0.343360989,0.343671948,0.343982907,0.344293866,0.344604825,0.344915785,0.345226744,0.345537703,0.345848662,0.346159621,0.34647058,0.346781539,0.347092498,0.347403457,0.347714416,0.348025376,0.348336335,0.348647294,0.348958253,0.349269212,0.349580171,0.34989113,0.350202089,0.350513048,0.350824007,0.351134966,0.351445926,0.351756885,0.352067844,0.352378803,0.352689762,0.353000721,0.35331168,0.353622639,0.353933598,0.354244558,0.354555517,0.354866476,0.355177435
575,521580,4046820,0.316466017,0.316413566,0.316361116,0.316308665,0.31625622,0.316203997,0.316151775,0.316099552,0.316047382,0.31599637,0.315945357,0.315894345,0.315843478,0.315794695,0.315745912,0.31569713,0.315648588,0.315602579,0.31555657,0.315510561,0.315464954,0.315422652,0.31538035,0.315338048,0.31529637,0.315258849,0.315221327,0.315183806,0.31514716,0.315115389,0.315083618,0.315051847,0.315021321,0.314996711,0.314972101,0.314947491,0.314924602,0.314908789,0.314892977,0.314877164,0.314863563,0.314857925,0.314852288,0.31484665,0.314844061,0.314851174,0.314858286,0.314865399,0.314876577,0.314899276,0.314921974,0.314944673,0.31497231,0.315012484,0.315052658,0.315092833,0.315139174,0.31519961,0.315260047,0.315320483,0.315388293,0.31547134,0.315554388,0.315637435,0.315729244,0.315837478,0.315945712,0.316053947,0.316172535,0.316308785,0.316445035,0.316581285,0.316729581,0.316896613,0.317063645,0.317230677,0.317411079,0.31761048,0.31780988,0.31800928,0.318222808,0.318454701,0.318686595,0.318918488,0.319165456,0.31943037,0.319695284,0.319960199,0.320241293,0.320540039,0.320838784,0.32113753,0.321452757,0.321784466,0.322116175,0.322447884,0.322795676,0.32315821,0.323520745,0.323883279,0.324261314,0.32465237,0.325043426,0.325434481,0.325840207,0.326257216,0.326674226,0.327091236,0.327521276,0.327960487,0.328399698,0.328838908,0.32928995,0.329748597,0.330207244,0.330665891,0.331136624,0.33161444,0.332092257,0.332570073,0.333057901,0.333551068,0.334044235,0.334537402,0.335038409,0.335543209,0.336048009,0.33655281,0.337064291,0.337578695,0.338093099,0.338607503,0.339127261,0.339649128,0.340170994,0.340692861,0.341218465,0.341745388,0.342272312,0.342799235,0.343328186,0.343857775,0.344387363,0.344916952,0.345446679,0.345976446,0.346506213,0.347035979,0.347563437,0.348090333,0.348617228,0.349144124,0.349667437,0.350189996,0.350712554,0.351235113,0.351754053,0.352272343,0.352790634,0.353308924,0.35382435,0.354339347,0.354854343,0.35536934,0.355882855,0.35639619,0.356909525,0.35742286,0.357936424,0.35845001,0.358963597,0.359477183,0.35999203,0.360506964,0.361021899,0.361536834,0.362052467,0.362568132,0.363083797,0.363599462,0.364114936,0.364630405,0.365145874,0.365661343
576,521610,4046820,0.318566139,0.319145063,0.319723988,0.320302912,0.320880736,0.321409055,0.321937373,0.322465691,0.322995202,0.323550952,0.324106703,0.324662453,0.325220414,0.325810065,0.326399717,0.326989369,0.327572009,0.328081026,0.328590044,0.329099061,0.329599395,0.330028518,0.33045764,0.330886763,0.331299532,0.331603272,0.331907012,0.332210753,0.332469728,0.332479296,0.332488865,0.332498433,0.332443535,0.332082423,0.331721311,0.331360199,0.330913688,0.330116093,0.329318498,0.328520903,0.327561885,0.32602174,0.324481596,0.322941451,0.321260274,0.319130355,0.317000437,0.314870519,0.312600019,0.309931207,0.307262395,0.304593583,0.301622226,0.29788287,0.294143514,0.290404159,0.28634429,0.281551823,0.276759355,0.271966887,0.266950628,0.261471867,0.255993105,0.250514344,0.245173878,0.240092715,0.235011552,0.229930389,0.225276255,0.221350581,0.217424908,0.213499234,0.210142459,0.207670639,0.205198818,0.202726998,0.200824167,0.1997299,0.198635633,0.197541367,0.19688918,0.196811697,0.196734213,0.19665673,0.196985634,0.197798331,0.198611029,0.199423727,0.200596345,0.202161604,0.203726863,0.205292122,0.207125697,0.209227586,0.211329476,0.213431365,0.215527748,0.217619084,0.219710419,0.221801755,0.223744642,0.225562832,0.227381022,0.229199212,0.230906996,0.232529852,0.234152708,0.235775564,0.237176759,0.238421971,0.239667184,0.240912396,0.241806381,0.242474578,0.243142775,0.243810972,0.244410586,0.244969997,0.245529408,0.246088819,0.246657409,0.247230893,0.247804378,0.248377862,0.249013491,0.24967919,0.250344889,0.251010588,0.25185298,0.252772675,0.253692371,0.254612067,0.255573978,0.256552519,0.257531061,0.258509602,0.25957912,0.260680746,0.261782372,0.262883999,0.264213749,0.265615195,0.267016642,0.268418088,0.27009717,0.271853372,0.273609574,0.275365777,0.27718936,0.279029332,0.280869305,0.282709278,0.284238863,0.285703103,0.287167343,0.288631583,0.289682949,0.290660209,0.291637469,0.292614729,0.293200337,0.293727197,0.294254058,0.294780918,0.295102889,0.295399874,0.295696859,0.295993844,0.296405994,0.296829112,0.297252231,0.297675349,0.298418524,0.299184028,0.299949532,0.300715036,0.301703102,0.302701284,0.303699466,0.304697648,0.305697245,0.306696873,0.307696502,0.30869613
577,521640,4046820,0.310434771,0.310829772,0.311224774,0.311619775,0.312012339,0.312295207,0.312578075,0.312860943,0.313151158,0.313602987,0.314054816,0.314506645,0.314987081,0.315877542,0.316768004,0.317658465,0.318564644,0.319635851,0.320707057,0.321778264,0.322825081,0.323671902,0.324518723,0.325365545,0.326149308,0.326512685,0.326876062,0.327239439,0.327491682,0.327124753,0.326757824,0.326390894,0.325914215,0.324916222,0.323918229,0.322920236,0.321827111,0.320342892,0.318858672,0.317374452,0.315721612,0.313461734,0.311201857,0.308941979,0.306678275,0.304402393,0.302126511,0.299850629,0.297629721,0.295564573,0.293499425,0.291434277,0.288808327,0.284758804,0.280709281,0.276659758,0.271886793,0.265460245,0.259033696,0.252607148,0.245501322,0.236991654,0.228481987,0.219972319,0.211628945,0.203597373,0.195565801,0.187534229,0.180501355,0.175172141,0.169842928,0.164513714,0.160392316,0.158149742,0.155907168,0.153664594,0.152504987,0.152884335,0.153263683,0.15364303,0.154585003,0.156258387,0.157931771,0.159605155,0.161758137,0.164482069,0.167206,0.169929932,0.172969312,0.17635282,0.179736327,0.183119834,0.186520377,0.189937956,0.193355534,0.196773113,0.199613538,0.201924906,0.204236273,0.206547641,0.208257334,0.209461621,0.210665908,0.211870196,0.212877909,0.213734412,0.214590915,0.215447418,0.216135638,0.216705438,0.217275238,0.217845037,0.218215887,0.21845884,0.218701792,0.218944745,0.21975723,0.220903577,0.222049925,0.223196273,0.224743494,0.226504514,0.228265534,0.230026555,0.231707405,0.233349464,0.234991522,0.236633581,0.238317849,0.240020582,0.241723316,0.24342605,0.245069572,0.246689769,0.248309965,0.249930162,0.251508982,0.253073199,0.254637416,0.256201633,0.258012971,0.259901975,0.261790979,0.263679983,0.265840725,0.268076948,0.270313172,0.272549396,0.274725469,0.276886911,0.279048354,0.281209796,0.282912005,0.284517533,0.286123062,0.28772859,0.28876058,0.289689628,0.290618675,0.291547723,0.292024176,0.292432741,0.292841305,0.29324987,0.293629176,0.294004913,0.294380651,0.294756389,0.295713566,0.296726119,0.297738672,0.298751224,0.300020123,0.301306907,0.30259369,0.303880473,0.304934339,0.305977618,0.307020897,0.308064175,0.308893688,0.30971845,0.310543211,0.311367973
578,521670,4046820,0.304311915,0.305180693,0.306049472,0.30691825,0.307786298,0.308621431,0.309456565,0.310291698,0.311125915,0.311939957,0.312754,0.313568042,0.314379493,0.315153802,0.31592811,0.316702418,0.317467202,0.318131981,0.318796759,0.319461538,0.320109765,0.320622276,0.321134787,0.321647298,0.322125944,0.322378825,0.322631706,0.322884587,0.323075937,0.322924468,0.322772998,0.322621529,0.322388221,0.321766181,0.321144141,0.3205221,0.319823133,0.318807909,0.317792686,0.316777462,0.315607512,0.313880546,0.31215358,0.310426615,0.308561071,0.306254599,0.303948127,0.301641655,0.299239685,0.296567137,0.29389459,0.291222043,0.288248902,0.284512717,0.280776532,0.277040346,0.273015074,0.268329034,0.263642994,0.258956954,0.254111246,0.248935558,0.243759869,0.23858418,0.233577139,0.22888631,0.224195482,0.219504654,0.215369496,0.212182249,0.208995001,0.205807753,0.203380121,0.202134112,0.200888103,0.199642094,0.199032433,0.199327058,0.199621683,0.199916308,0.200534113,0.201572053,0.202609993,0.203647932,0.204971596,0.206635407,0.208299219,0.20996303,0.211949065,0.214286616,0.216624167,0.218961719,0.221423042,0.224008138,0.226593234,0.229178329,0.231516358,0.23362791,0.235739462,0.237851014,0.239633329,0.241139084,0.24264484,0.244150595,0.245459537,0.246617083,0.247774628,0.248932174,0.24978154,0.250414039,0.251046537,0.251679035,0.252090056,0.252358697,0.252627339,0.252895981,0.253410075,0.254068056,0.254726037,0.255384018,0.256077116,0.256788942,0.257500768,0.258212595,0.258758493,0.259224103,0.259689713,0.260155323,0.260709319,0.261301983,0.261894648,0.262487313,0.263183321,0.263920041,0.26465676,0.26539348,0.266323178,0.267320986,0.268318794,0.269316602,0.270678633,0.272155134,0.273631635,0.275108136,0.27692692,0.278840782,0.280754645,0.282668507,0.284791896,0.286966251,0.289140606,0.291314961,0.293180723,0.294981519,0.296782314,0.29858311,0.299862035,0.301047292,0.302232548,0.303417805,0.304152247,0.304819067,0.305485887,0.306152707,0.306649152,0.30712482,0.307600488,0.308076157,0.308682471,0.309301227,0.309919984,0.310538741,0.311006498,0.311463721,0.311920944,0.312378167,0.312540465,0.312689356,0.312838248,0.31298714,0.312993882,0.312997466,0.31300105,0.313004634
579,521700,4046820,0.31287216,0.313497892,0.314123624,0.314749356,0.31537472,0.315983528,0.316592336,0.317201144,0.31780934,0.31840407,0.318998799,0.319593529,0.320186897,0.320760747,0.321334597,0.321908447,0.322474117,0.322953897,0.323433677,0.323913456,0.324371599,0.324652322,0.324933046,0.325213769,0.325456165,0.325443046,0.325429928,0.32541681,0.325345069,0.324946718,0.324548367,0.324150015,0.323675145,0.32283681,0.321998474,0.321160139,0.320233512,0.318943909,0.317654306,0.316364703,0.314965125,0.313169639,0.311374152,0.309578665,0.307683442,0.305470876,0.30325831,0.301045744,0.29875576,0.296246425,0.29373709,0.291227755,0.288613772,0.285734146,0.282854519,0.279974893,0.277009483,0.273847994,0.270686506,0.267525018,0.26433076,0.26106878,0.2578068,0.254544819,0.251376007,0.248381884,0.245387761,0.242393637,0.239634137,0.237274874,0.234915612,0.232556349,0.230511724,0.228956534,0.227401344,0.225846154,0.224621568,0.223866788,0.223112007,0.222357227,0.221889752,0.221795776,0.221701799,0.221607823,0.221786948,0.222291193,0.222795438,0.223299684,0.224075563,0.22514777,0.226219977,0.227292184,0.228557319,0.230015382,0.231473444,0.232931507,0.234462149,0.236059322,0.237656496,0.239253669,0.240894676,0.242572503,0.244250329,0.245928156,0.247661242,0.249436837,0.251212431,0.252988025,0.254773,0.256564576,0.258356152,0.260147728,0.261954268,0.263770428,0.265586587,0.267402747,0.269350213,0.271374651,0.273399089,0.275423528,0.277461608,0.279506963,0.281552319,0.283597674,0.285523093,0.287390478,0.289257863,0.291125248,0.292931198,0.294710271,0.296489343,0.298268416,0.300006884,0.301729357,0.303451831,0.305174304,0.306843143,0.308493052,0.310142961,0.311792871,0.313397092,0.314986953,0.316576815,0.318166676,0.319646544,0.321095859,0.322545174,0.323994489,0.325199534,0.326345163,0.327490791,0.32863642,0.329486501,0.330274361,0.331062221,0.331850081,0.332404191,0.332916345,0.333428499,0.333940653,0.334354962,0.334754595,0.335154227,0.335553859,0.336026808,0.336508698,0.336990588,0.337472478,0.338128636,0.33880139,0.339474145,0.340146899,0.340905572,0.34167024,0.342434907,0.343199575,0.343951304,0.344702446,0.345453587,0.346204729,0.346937199,0.347669254,0.348401309,0.349133364
